,frame,sarc_id,x,y,length,width,angle,zdiscs
3043,7,253,,,,,,"360,365"
3044,8,253,,,,,,"360,365"
3045,9,253,,,,,,"360,365"
3046,10,253,,,,,,"360,365"
3047,11,253,,,,,,"360,365"
3048,0,254,,,,,,"361,364"
3049,1,254,,,,,,"361,364"
3050,2,254,397.32253944318734,361.85802065601,5.131158488689174,14.022965872161116,2.775384294276006,"361,364"
3051,3,254,,,,,,"361,364"
3052,4,254,,,,,,"361,364"
3053,5,254,,,,,,"361,364"
3054,6,254,,,,,,"361,364"
3055,7,254,,,,,,"361,364"
3056,8,254,,,,,,"361,364"
3057,9,254,,,,,,"361,364"
3058,10,254,,,,,,"361,364"
3059,11,254,,,,,,"361,364"
3060,0,255,,,,,,"363,364"
3061,1,255,,,,,,"363,364"
